latitude,longitude,time,GPI
0.5,99.5,13602255.0,1.0400931
0.5,100.5,13602255.0,0.0
0.5,101.5,13602255.0,0.0
0.5,102.5,13602255.0,0.22453423
0.5,103.5,13602255.0,1.8387694
0.5,104.5,13602255.0,4.762297
0.5,105.5,13602255.0,1.9644127
0.5,106.5,13602255.0,0.072341554
0.5,107.5,13602255.0,0.38742375
0.5,108.5,13602255.0,0.290954
0.5,109.5,13602255.0,0.28237823
0.5,110.5,13602255.0,0.07407689
0.5,111.5,13602255.0,0.0
0.5,112.5,13602255.0,0.005130366
0.5,113.5,13602255.0,0.012351468
0.5,114.5,13602255.0,0.707576
0.5,115.5,13602255.0,1.742918
0.5,116.5,13602255.0,1.6098013
0.5,117.5,13602255.0,1.7149616
0.5,118.5,13602255.0,1.8097084
0.5,119.5,13602255.0,1.1625881
0.5,120.5,13602255.0,0.0
-0.5,30.5,13602255.0,0.0
-0.5,31.5,13602255.0,0.0
-0.5,32.5,13602255.0,0.0
-0.5,33.5,13602255.0,0.0
-0.5,34.5,13602255.0,0.0
-0.5,35.5,13602255.0,0.0
-0.5,36.5,13602255.0,0.0
-0.5,37.5,13602255.0,0.0
-0.5,38.5,13602255.0,0.0
-0.5,39.5,13602255.0,0.0
-0.5,40.5,13602255.0,0.0
-0.5,41.5,13602255.0,0.0
-0.5,42.5,13602255.0,0.0
-0.5,43.5,13602255.0,0.0
-0.5,44.5,13602255.0,0.0
-0.5,45.5,13602255.0,0.0
-0.5,46.5,13602255.0,0.0
-0.5,47.5,13602255.0,0.0
-0.5,48.5,13602255.0,0.0
-0.5,49.5,13602255.0,0.0
-0.5,50.5,13602255.0,0.0
-0.5,51.5,13602255.0,0.0
-0.5,52.5,13602255.0,0.0
-0.5,53.5,13602255.0,0.0
-0.5,54.5,13602255.0,0.0
-0.5,55.5,13602255.0,0.0
-0.5,56.5,13602255.0,0.0
-0.5,57.5,13602255.0,0.0
-0.5,58.5,13602255.0,0.0
-0.5,59.5,13602255.0,0.010152384
-0.5,60.5,13602255.0,0.020116488
-0.5,61.5,13602255.0,0.0021904767
-0.5,62.5,13602255.0,0.0035238105
-0.5,63.5,13602255.0,0.0
-0.5,64.5,13602255.0,0.0
-0.5,65.5,13602255.0,0.11683815
-0.5,66.5,13602255.0,0.27304894
-0.5,67.5,13602255.0,0.03998094
-0.5,68.5,13602255.0,1.8367347e-05
-0.5,69.5,13602255.0,0.0
-0.5,70.5,13602255.0,0.0
-0.5,71.5,13602255.0,0.0
-0.5,72.5,13602255.0,0.0
-0.5,73.5,13602255.0,0.0
-0.5,74.5,13602255.0,0.0
-0.5,75.5,13602255.0,0.0
-0.5,76.5,13602255.0,0.0
-0.5,77.5,13602255.0,0.0
-0.5,78.5,13602255.0,0.0
-0.5,79.5,13602255.0,0.0
-0.5,80.5,13602255.0,0.0
-0.5,81.5,13602255.0,0.0
-0.5,82.5,13602255.0,0.0
-0.5,83.5,13602255.0,0.0
-0.5,84.5,13602255.0,0.009333336
-0.5,85.5,13602255.0,0.008723811
-0.5,86.5,13602255.0,0.90830445
-0.5,87.5,13602255.0,4.855055
-0.5,88.5,13602255.0,4.6595426
-0.5,89.5,13602255.0,2.9477117
-0.5,90.5,13602255.0,1.5042057
-0.5,91.5,13602255.0,0.2448806
-0.5,92.5,13602255.0,0.20550744
-0.5,93.5,13602255.0,0.30830407
-0.5,94.5,13602255.0,1.7308383
-0.5,95.5,13602255.0,5.583601
-0.5,96.5,13602255.0,5.673129
-0.5,97.5,13602255.0,3.0316715
-0.5,98.5,13602255.0,2.1479802
-0.5,99.5,13602255.0,1.6375531
-0.5,100.5,13602255.0,0.4253151
-0.5,101.5,13602255.0,0.0
-0.5,102.5,13602255.0,0.7234671
-0.5,103.5,13602255.0,5.168627
-0.5,104.5,13602255.0,7.9890194
-0.5,105.5,13602255.0,5.120027
-0.5,106.5,13602255.0,0.8047083
-0.5,107.5,13602255.0,0.31279162
-0.5,108.5,13602255.0,1.6487106
-0.5,109.5,13602255.0,0.6024001
-0.5,110.5,13602255.0,0.0
-0.5,111.5,13602255.0,0.00050526316
-0.5,112.5,13602255.0,0.009066669
-0.5,113.5,13602255.0,0.06417701
-0.5,114.5,13602255.0,0.5174763
-0.5,115.5,13602255.0,2.8331532
-0.5,116.5,13602255.0,5.691779
-0.5,117.5,13602255.0,5.3024473
-0.5,118.5,13602255.0,4.304846
-0.5,119.5,13602255.0,5.803713
-0.5,120.5,13602255.0,0.0
-1.5,30.5,13602255.0,0.0141067915
-1.5,31.5,13602255.0,0.0
-1.5,32.5,13602255.0,0.0
-1.5,33.5,13602255.0,0.0
-1.5,34.5,13602255.0,0.0
-1.5,35.5,13602255.0,0.0025515282
-1.5,36.5,13602255.0,0.009975737
-1.5,37.5,13602255.0,0.00025067697
-1.5,38.5,13602255.0,0.0
-1.5,39.5,13602255.0,0.0
-1.5,40.5,13602255.0,0.0
-1.5,41.5,13602255.0,0.0
-1.5,42.5,13602255.0,0.0
-1.5,43.5,13602255.0,0.0
-1.5,44.5,13602255.0,0.0
-1.5,45.5,13602255.0,0.0
-1.5,46.5,13602255.0,0.0
-1.5,47.5,13602255.0,0.0
-1.5,48.5,13602255.0,0.0
-1.5,49.5,13602255.0,0.0
-1.5,50.5,13602255.0,0.0
-1.5,51.5,13602255.0,0.0
-1.5,52.5,13602255.0,0.0
-1.5,53.5,13602255.0,0.0
-1.5,54.5,13602255.0,0.0
-1.5,55.5,13602255.0,0.0
-1.5,56.5,13602255.0,0.0
-1.5,57.5,13602255.0,0.0
-1.5,58.5,13602255.0,0.090468705
-1.5,59.5,13602255.0,0.31003788
-1.5,60.5,13602255.0,0.06396165
-1.5,61.5,13602255.0,0.012233974
-1.5,62.5,13602255.0,0.019061642
-1.5,63.5,13602255.0,0.0
-1.5,64.5,13602255.0,0.0
-1.5,65.5,13602255.0,0.24918272
-1.5,66.5,13602255.0,1.2223473
-1.5,67.5,13602255.0,1.5512196
-1.5,68.5,13602255.0,0.33999798
-1.5,69.5,13602255.0,0.0
-1.5,70.5,13602255.0,0.0
-1.5,71.5,13602255.0,0.0
-1.5,72.5,13602255.0,0.0
-1.5,73.5,13602255.0,0.0
-1.5,74.5,13602255.0,0.0
-1.5,75.5,13602255.0,0.0
-1.5,76.5,13602255.0,0.0
-1.5,77.5,13602255.0,0.0
-1.5,78.5,13602255.0,0.0
-1.5,79.5,13602255.0,0.0
-1.5,80.5,13602255.0,0.003390477
-1.5,81.5,13602255.0,0.61868715
-1.5,82.5,13602255.0,1.8802868
-1.5,83.5,13602255.0,0.26961064
-1.5,84.5,13602255.0,0.067278944
-1.5,85.5,13602255.0,0.5179452
-1.5,86.5,13602255.0,0.5331212
-1.5,87.5,13602255.0,0.7011153
-1.5,88.5,13602255.0,1.4475566
-1.5,89.5,13602255.0,2.5240886
-1.5,90.5,13602255.0,0.8770806
-1.5,91.5,13602255.0,1.7810761
-1.5,92.5,13602255.0,0.5013128
-1.5,93.5,13602255.0,0.25518918
-1.5,94.5,13602255.0,0.64418143
-1.5,95.5,13602255.0,0.3964799
-1.5,96.5,13602255.0,0.1400685
-1.5,97.5,13602255.0,0.5516765
-1.5,98.5,13602255.0,0.93016934
-1.5,99.5,13602255.0,2.158248
-1.5,100.5,13602255.0,0.91624975
-1.5,101.5,13602255.0,0.0058158333
-1.5,102.5,13602255.0,1.3142457
-1.5,103.5,13602255.0,3.9595692
-1.5,104.5,13602255.0,7.330085
-1.5,105.5,13602255.0,6.023031
-1.5,106.5,13602255.0,0.87921214
-1.5,107.5,13602255.0,0.1318094
-1.5,108.5,13602255.0,0.2741956
-1.5,109.5,13602255.0,0.07173635
-1.5,110.5,13602255.0,0.0
-1.5,111.5,13602255.0,0.0016062626
-1.5,112.5,13602255.0,0.24260022
-1.5,113.5,13602255.0,0.50974137
-1.5,114.5,13602255.0,1.5656618
-1.5,115.5,13602255.0,3.57803
-1.5,116.5,13602255.0,6.795071
-1.5,117.5,13602255.0,6.5158014
-1.5,118.5,13602255.0,4.9783444
-1.5,119.5,13602255.0,4.4992003
-1.5,120.5,13602255.0,0.0
-2.5,30.5,13602255.0,0.30694723
-2.5,31.5,13602255.0,0.0
-2.5,32.5,13602255.0,0.0
-2.5,33.5,13602255.0,0.0
-2.5,34.5,13602255.0,0.0
-2.5,35.5,13602255.0,0.009150879
-2.5,36.5,13602255.0,0.030106297
-2.5,37.5,13602255.0,0.00044137935
-2.5,38.5,13602255.0,0.0
-2.5,39.5,13602255.0,0.0
-2.5,40.5,13602255.0,0.0
-2.5,41.5,13602255.0,0.0
-2.5,42.5,13602255.0,0.0
-2.5,43.5,13602255.0,0.0
-2.5,44.5,13602255.0,0.0
-2.5,45.5,13602255.0,0.0
-2.5,46.5,13602255.0,0.0
-2.5,47.5,13602255.0,0.0
-2.5,48.5,13602255.0,0.0
-2.5,49.5,13602255.0,0.0
-2.5,50.5,13602255.0,0.0
-2.5,51.5,13602255.0,0.0
-2.5,52.5,13602255.0,0.0
-2.5,53.5,13602255.0,0.0
-2.5,54.5,13602255.0,0.0
-2.5,55.5,13602255.0,0.0
-2.5,56.5,13602255.0,0.01513846
-2.5,57.5,13602255.0,0.26160008
-2.5,58.5,13602255.0,0.35960406
-2.5,59.5,13602255.0,0.3220219
-2.5,60.5,13602255.0,0.12773348
-2.5,61.5,13602255.0,0.0
-2.5,62.5,13602255.0,0.0
-2.5,63.5,13602255.0,0.0
-2.5,64.5,13602255.0,0.0
-2.5,65.5,13602255.0,0.0
-2.5,66.5,13602255.0,0.010370373
-2.5,67.5,13602255.0,0.1708337
-2.5,68.5,13602255.0,0.042692672
-2.5,69.5,13602255.0,0.0
-2.5,70.5,13602255.0,0.0
-2.5,71.5,13602255.0,0.0
-2.5,72.5,13602255.0,0.0
-2.5,73.5,13602255.0,0.0
-2.5,74.5,13602255.0,0.0
-2.5,75.5,13602255.0,0.0
-2.5,76.5,13602255.0,0.0
-2.5,77.5,13602255.0,0.05455803
-2.5,78.5,13602255.0,0.13632384
-2.5,79.5,13602255.0,0.0795512
-2.5,80.5,13602255.0,0.09580715
-2.5,81.5,13602255.0,3.1067843
-2.5,82.5,13602255.0,5.298873
-2.5,83.5,13602255.0,0.8998474
-2.5,84.5,13602255.0,0.4354087
-2.5,85.5,13602255.0,0.4148473
-2.5,86.5,13602255.0,0.020602059
-2.5,87.5,13602255.0,0.22876255
-2.5,88.5,13602255.0,1.3597927
-2.5,89.5,13602255.0,0.71135676
-2.5,90.5,13602255.0,0.11493779
-2.5,91.5,13602255.0,0.5312619
-2.5,92.5,13602255.0,1.0680704
-2.5,93.5,13602255.0,0.4001223
-2.5,94.5,13602255.0,0.24347733
-2.5,95.5,13602255.0,0.10906551
-2.5,96.5,13602255.0,0.0060471315
-2.5,97.5,13602255.0,0.01459997
-2.5,98.5,13602255.0,0.032155547
-2.5,99.5,13602255.0,0.16774544
-2.5,100.5,13602255.0,0.050968066
-2.5,101.5,13602255.0,0.00018550723
-2.5,102.5,13602255.0,0.09318621
-2.5,103.5,13602255.0,0.5761671
-2.5,104.5,13602255.0,1.3958014
-2.5,105.5,13602255.0,2.2270243
-2.5,106.5,13602255.0,0.7153493
-2.5,107.5,13602255.0,0.063812755
-2.5,108.5,13602255.0,0.0035056185
-2.5,109.5,13602255.0,0.03082154
-2.5,110.5,13602255.0,0.6888829
-2.5,111.5,13602255.0,1.1471075
-2.5,112.5,13602255.0,0.11663157
-2.5,113.5,13602255.0,0.2576127
-2.5,114.5,13602255.0,1.2009159
-2.5,115.5,13602255.0,4.96633
-2.5,116.5,13602255.0,8.1348505
-2.5,117.5,13602255.0,5.1724997
-2.5,118.5,13602255.0,1.8317007
-2.5,119.5,13602255.0,3.8365371
-2.5,120.5,13602255.0,0.0
-3.5,30.5,13602255.0,0.3911999
-3.5,31.5,13602255.0,0.0
-3.5,32.5,13602255.0,0.0
-3.5,33.5,13602255.0,0.0
-3.5,34.5,13602255.0,0.0
-3.5,35.5,13602255.0,0.0
-3.5,36.5,13602255.0,0.0
-3.5,37.5,13602255.0,0.0
-3.5,38.5,13602255.0,0.0
-3.5,39.5,13602255.0,0.0
-3.5,40.5,13602255.0,0.0
-3.5,41.5,13602255.0,0.0
-3.5,42.5,13602255.0,0.0
-3.5,43.5,13602255.0,0.0
-3.5,44.5,13602255.0,0.0
-3.5,45.5,13602255.0,0.0
-3.5,46.5,13602255.0,0.0
-3.5,47.5,13602255.0,0.0
-3.5,48.5,13602255.0,0.0
-3.5,49.5,13602255.0,0.0
-3.5,50.5,13602255.0,0.0
-3.5,51.5,13602255.0,0.0
-3.5,52.5,13602255.0,0.0
-3.5,53.5,13602255.0,0.0
-3.5,54.5,13602255.0,0.0
-3.5,55.5,13602255.0,0.0
-3.5,56.5,13602255.0,0.5243218
-3.5,57.5,13602255.0,0.731234
-3.5,58.5,13602255.0,0.2110774
-3.5,59.5,13602255.0,0.00030041725
-3.5,60.5,13602255.0,0.001218618
-3.5,61.5,13602255.0,0.0
-3.5,62.5,13602255.0,0.0
-3.5,63.5,13602255.0,0.0
-3.5,64.5,13602255.0,0.0
-3.5,65.5,13602255.0,0.0
-3.5,66.5,13602255.0,0.0
-3.5,67.5,13602255.0,0.0
-3.5,68.5,13602255.0,0.0
-3.5,69.5,13602255.0,0.0
-3.5,70.5,13602255.0,0.0
-3.5,71.5,13602255.0,0.0
-3.5,72.5,13602255.0,0.0
-3.5,73.5,13602255.0,0.0
-3.5,74.5,13602255.0,0.0
-3.5,75.5,13602255.0,0.00034897964
-3.5,76.5,13602255.0,0.015887748
-3.5,77.5,13602255.0,1.5941901
-3.5,78.5,13602255.0,4.7267075
-3.5,79.5,13602255.0,4.4687443
-3.5,80.5,13602255.0,2.894327
-3.5,81.5,13602255.0,1.9411482
-3.5,82.5,13602255.0,1.3354075
-3.5,83.5,13602255.0,0.49371433
-3.5,84.5,13602255.0,0.13918674
-3.5,85.5,13602255.0,0.07865378
-3.5,86.5,13602255.0,0.0
-3.5,87.5,13602255.0,0.011170667
-3.5,88.5,13602255.0,0.2051846
-3.5,89.5,13602255.0,0.29664016
-3.5,90.5,13602255.0,0.049250342
-3.5,91.5,13602255.0,0.005719722
-3.5,92.5,13602255.0,0.022767738
-3.5,93.5,13602255.0,0.04853319
-3.5,94.5,13602255.0,0.018709308
-3.5,95.5,13602255.0,0.0044373344
-3.5,96.5,13602255.0,0.0
-3.5,97.5,13602255.0,0.0
-3.5,98.5,13602255.0,0.041590054
-3.5,99.5,13602255.0,0.1373029
-3.5,100.5,13602255.0,0.21544692
-3.5,101.5,13602255.0,0.17826675
-3.5,102.5,13602255.0,0.054781057
-3.5,103.5,13602255.0,0.0
-3.5,104.5,13602255.0,0.06701349
-3.5,105.5,13602255.0,0.6647112
-3.5,106.5,13602255.0,1.2511537
-3.5,107.5,13602255.0,1.4010218
-3.5,108.5,13602255.0,1.9356521
-3.5,109.5,13602255.0,3.232415
-3.5,110.5,13602255.0,6.400479
-3.5,111.5,13602255.0,5.855701
-3.5,112.5,13602255.0,2.6149104
-3.5,113.5,13602255.0,0.6419879
-3.5,114.5,13602255.0,0.48433414
-3.5,115.5,13602255.0,4.3235064
-3.5,116.5,13602255.0,6.263834
-3.5,117.5,13602255.0,2.9928985
-3.5,118.5,13602255.0,2.5249243
-3.5,119.5,13602255.0,4.204976
-3.5,120.5,13602255.0,0.0
-4.5,30.5,13602255.0,0.07607176
-4.5,31.5,13602255.0,0.0047786203
-4.5,32.5,13602255.0,0.009724678
-4.5,33.5,13602255.0,0.0040186057
-4.5,34.5,13602255.0,0.03172778
-4.5,35.5,13602255.0,0.009102441
-4.5,36.5,13602255.0,0.0014035092
-4.5,37.5,13602255.0,0.0
-4.5,38.5,13602255.0,0.0
-4.5,39.5,13602255.0,0.0
-4.5,40.5,13602255.0,0.0
-4.5,41.5,13602255.0,0.0
-4.5,42.5,13602255.0,0.0
-4.5,43.5,13602255.0,0.0
-4.5,44.5,13602255.0,0.0
-4.5,45.5,13602255.0,0.0
-4.5,46.5,13602255.0,0.0
-4.5,47.5,13602255.0,0.0
-4.5,48.5,13602255.0,0.0
-4.5,49.5,13602255.0,0.0
-4.5,50.5,13602255.0,0.0
-4.5,51.5,13602255.0,0.0
-4.5,52.5,13602255.0,0.0
-4.5,53.5,13602255.0,0.0
-4.5,54.5,13602255.0,0.0
-4.5,55.5,13602255.0,0.0
-4.5,56.5,13602255.0,0.032162756
-4.5,57.5,13602255.0,0.015757704
-4.5,58.5,13602255.0,0.0
-4.5,59.5,13602255.0,0.0
-4.5,60.5,13602255.0,0.0
-4.5,61.5,13602255.0,0.0
-4.5,62.5,13602255.0,0.0
-4.5,63.5,13602255.0,0.0
-4.5,64.5,13602255.0,0.0
-4.5,65.5,13602255.0,0.0
-4.5,66.5,13602255.0,0.0
-4.5,67.5,13602255.0,0.0
-4.5,68.5,13602255.0,0.0
-4.5,69.5,13602255.0,0.0
-4.5,70.5,13602255.0,0.0
-4.5,71.5,13602255.0,0.0
-4.5,72.5,13602255.0,0.0
-4.5,73.5,13602255.0,0.0
-4.5,74.5,13602255.0,0.0
-4.5,75.5,13602255.0,0.5104191
-4.5,76.5,13602255.0,1.4258752
-4.5,77.5,13602255.0,2.9541085
-4.5,78.5,13602255.0,2.0765266
-4.5,79.5,13602255.0,2.5639687
-4.5,80.5,13602255.0,1.7046465
-4.5,81.5,13602255.0,0.056666758
-4.5,82.5,13602255.0,0.0
-4.5,83.5,13602255.0,0.0
-4.5,84.5,13602255.0,0.0
-4.5,85.5,13602255.0,0.0
-4.5,86.5,13602255.0,0.0
-4.5,87.5,13602255.0,0.0
-4.5,88.5,13602255.0,0.13776404
-4.5,89.5,13602255.0,0.69944406
-4.5,90.5,13602255.0,0.12124772
-4.5,91.5,13602255.0,0.006601721
-4.5,92.5,13602255.0,0.00058604666
-4.5,93.5,13602255.0,0.2434619
-4.5,94.5,13602255.0,0.04458871
-4.5,95.5,13602255.0,0.0
-4.5,96.5,13602255.0,0.0
-4.5,97.5,13602255.0,0.0
-4.5,98.5,13602255.0,0.00038012417
-4.5,99.5,13602255.0,0.25066152
-4.5,100.5,13602255.0,1.2404149
-4.5,101.5,13602255.0,2.9254365
-4.5,102.5,13602255.0,1.4560345
-4.5,103.5,13602255.0,0.81976104
-4.5,104.5,13602255.0,0.6597681
-4.5,105.5,13602255.0,3.8530712
-4.5,106.5,13602255.0,7.0903196
-4.5,107.5,13602255.0,7.682093
-4.5,108.5,13602255.0,8.355948
-4.5,109.5,13602255.0,8.265356
-4.5,110.5,13602255.0,8.778462
-4.5,111.5,13602255.0,8.677358
-4.5,112.5,13602255.0,8.140473
-4.5,113.5,13602255.0,5.519351
-4.5,114.5,13602255.0,2.5467303
-4.5,115.5,13602255.0,3.6429513
-4.5,116.5,13602255.0,5.8632994
-4.5,117.5,13602255.0,4.80993
-4.5,118.5,13602255.0,4.16924
-4.5,119.5,13602255.0,1.7970694
-4.5,120.5,13602255.0,0.0
-5.5,30.5,13602255.0,0.019056885
-5.5,31.5,13602255.0,0.26532084
-5.5,32.5,13602255.0,1.0888399
-5.5,33.5,13602255.0,1.1326766
-5.5,34.5,13602255.0,0.9259286
-5.5,35.5,13602255.0,0.068637125
-5.5,36.5,13602255.0,0.004685716
-5.5,37.5,13602255.0,0.0
-5.5,38.5,13602255.0,0.0
-5.5,39.5,13602255.0,0.0
-5.5,40.5,13602255.0,0.0
-5.5,41.5,13602255.0,0.0
-5.5,42.5,13602255.0,0.0
-5.5,43.5,13602255.0,0.0
-5.5,44.5,13602255.0,0.0
-5.5,45.5,13602255.0,0.0
-5.5,46.5,13602255.0,0.0
-5.5,47.5,13602255.0,0.0
-5.5,48.5,13602255.0,0.0
-5.5,49.5,13602255.0,0.0
-5.5,50.5,13602255.0,0.0
-5.5,51.5,13602255.0,0.0
-5.5,52.5,13602255.0,0.0
-5.5,53.5,13602255.0,0.0043157274
-5.5,54.5,13602255.0,0.04741925
-5.5,55.5,13602255.0,0.0010721169
-5.5,56.5,13602255.0,0.0
-5.5,57.5,13602255.0,0.0
-5.5,58.5,13602255.0,0.0
-5.5,59.5,13602255.0,0.0
-5.5,60.5,13602255.0,0.0
-5.5,61.5,13602255.0,0.0
-5.5,62.5,13602255.0,0.0
-5.5,63.5,13602255.0,0.0
-5.5,64.5,13602255.0,0.0
-5.5,65.5,13602255.0,0.0
-5.5,66.5,13602255.0,0.0
-5.5,67.5,13602255.0,0.0
-5.5,68.5,13602255.0,0.0
-5.5,69.5,13602255.0,0.0
-5.5,70.5,13602255.0,0.0
-5.5,71.5,13602255.0,0.0
-5.5,72.5,13602255.0,0.0
-5.5,73.5,13602255.0,0.0
-5.5,74.5,13602255.0,0.0
-5.5,75.5,13602255.0,0.048838712
-5.5,76.5,13602255.0,1.9959862
-5.5,77.5,13602255.0,7.2660403
-5.5,78.5,13602255.0,6.855807
-5.5,79.5,13602255.0,2.8553903
-5.5,80.5,13602255.0,0.12242957
-5.5,81.5,13602255.0,0.0
-5.5,82.5,13602255.0,0.0
-5.5,83.5,13602255.0,0.0
-5.5,84.5,13602255.0,0.0
-5.5,85.5,13602255.0,0.0
-5.5,86.5,13602255.0,0.0
-5.5,87.5,13602255.0,0.0
-5.5,88.5,13602255.0,0.064358726
-5.5,89.5,13602255.0,0.12732626
-5.5,90.5,13602255.0,0.0
-5.5,91.5,13602255.0,0.0
-5.5,92.5,13602255.0,0.023943922
-5.5,93.5,13602255.0,0.018703042
-5.5,94.5,13602255.0,0.004700298
-5.5,95.5,13602255.0,0.0
-5.5,96.5,13602255.0,0.0
-5.5,97.5,13602255.0,0.0
-5.5,98.5,13602255.0,0.00040818893
-5.5,99.5,13602255.0,0.3386068
-5.5,100.5,13602255.0,1.7011291
-5.5,101.5,13602255.0,5.812101
-5.5,102.5,13602255.0,7.468346
-5.5,103.5,13602255.0,7.457033
-5.5,104.5,13602255.0,5.5455556
-5.5,105.5,13602255.0,6.5394897
-5.5,106.5,13602255.0,6.8311787
-5.5,107.5,13602255.0,7.976905
-5.5,108.5,13602255.0,7.6085343
-5.5,109.5,13602255.0,8.800266
-5.5,110.5,13602255.0,8.991864
-5.5,111.5,13602255.0,9.0
-5.5,112.5,13602255.0,8.466795
-5.5,113.5,13602255.0,6.861884
-5.5,114.5,13602255.0,6.56052
-5.5,115.5,13602255.0,4.9096174
-5.5,116.5,13602255.0,4.565217
-5.5,117.5,13602255.0,6.308722
-5.5,118.5,13602255.0,4.3182473
-5.5,119.5,13602255.0,2.2898793
-5.5,120.5,13602255.0,0.0
-6.5,30.5,13602255.0,0.23400807
-6.5,31.5,13602255.0,1.4695774
-6.5,32.5,13602255.0,2.2686784
-6.5,33.5,13602255.0,0.97525275
-6.5,34.5,13602255.0,0.54991055
-6.5,35.5,13602255.0,0.013529035
-6.5,36.5,13602255.0,0.0
-6.5,37.5,13602255.0,0.0
-6.5,38.5,13602255.0,0.0
-6.5,39.5,13602255.0,0.0
-6.5,40.5,13602255.0,0.0
-6.5,41.5,13602255.0,0.0
-6.5,42.5,13602255.0,0.0
-6.5,43.5,13602255.0,0.0
-6.5,44.5,13602255.0,0.0
-6.5,45.5,13602255.0,0.22160412
-6.5,46.5,13602255.0,0.22727653
-6.5,47.5,13602255.0,0.0
-6.5,48.5,13602255.0,0.0
-6.5,49.5,13602255.0,0.40142018
-6.5,50.5,13602255.0,1.7866658
-6.5,51.5,13602255.0,0.14157805
-6.5,52.5,13602255.0,0.0
-6.5,53.5,13602255.0,0.22124395
-6.5,54.5,13602255.0,1.3130404
-6.5,55.5,13602255.0,0.013959184
-6.5,56.5,13602255.0,0.0
-6.5,57.5,13602255.0,0.0
-6.5,58.5,13602255.0,0.0
-6.5,59.5,13602255.0,0.0
-6.5,60.5,13602255.0,0.0
-6.5,61.5,13602255.0,0.0
-6.5,62.5,13602255.0,0.0
-6.5,63.5,13602255.0,0.0
-6.5,64.5,13602255.0,0.0
-6.5,65.5,13602255.0,0.00021728394
-6.5,66.5,13602255.0,0.00051978615
-6.5,67.5,13602255.0,0.0
-6.5,68.5,13602255.0,0.0
-6.5,69.5,13602255.0,0.0
-6.5,70.5,13602255.0,9.2071605e-05
-6.5,71.5,13602255.0,0.15873487
-6.5,72.5,13602255.0,0.8118477
-6.5,73.5,13602255.0,0.543238
-6.5,74.5,13602255.0,0.7673093
-6.5,75.5,13602255.0,0.0
-6.5,76.5,13602255.0,0.20857345
-6.5,77.5,13602255.0,2.710425
-6.5,78.5,13602255.0,3.119542
-6.5,79.5,13602255.0,1.8185292
-6.5,80.5,13602255.0,0.035999995
-6.5,81.5,13602255.0,0.0
-6.5,82.5,13602255.0,0.0
-6.5,83.5,13602255.0,0.0
-6.5,84.5,13602255.0,0.0
-6.5,85.5,13602255.0,0.0
-6.5,86.5,13602255.0,0.0
-6.5,87.5,13602255.0,0.0
-6.5,88.5,13602255.0,0.0045359023
-6.5,89.5,13602255.0,0.0062884795
-6.5,90.5,13602255.0,0.0
-6.5,91.5,13602255.0,0.0
-6.5,92.5,13602255.0,0.0
-6.5,93.5,13602255.0,0.0
-6.5,94.5,13602255.0,0.0
-6.5,95.5,13602255.0,0.0
-6.5,96.5,13602255.0,0.0
-6.5,97.5,13602255.0,0.0
-6.5,98.5,13602255.0,0.0
-6.5,99.5,13602255.0,0.0
-6.5,100.5,13602255.0,0.1672846
-6.5,101.5,13602255.0,4.8168955
-6.5,102.5,13602255.0,8.895077
-6.5,103.5,13602255.0,8.999527
-6.5,104.5,13602255.0,8.996255
-6.5,105.5,13602255.0,7.002544
-6.5,106.5,13602255.0,1.8593076
-6.5,107.5,13602255.0,3.7375689
-6.5,108.5,13602255.0,3.9243958
-6.5,109.5,13602255.0,8.357684
-6.5,110.5,13602255.0,8.991389
-6.5,111.5,13602255.0,8.479855
-6.5,112.5,13602255.0,4.8198476
-6.5,113.5,13602255.0,0.94714624
-6.5,114.5,13602255.0,1.2526788
-6.5,115.5,13602255.0,2.3132308
-6.5,116.5,13602255.0,3.4513464
-6.5,117.5,13602255.0,3.8981946
-6.5,118.5,13602255.0,2.3026464
-6.5,119.5,13602255.0,4.7343225
-6.5,120.5,13602255.0,0.0
-7.5,30.5,13602255.0,0.27681118
-7.5,31.5,13602255.0,3.7068193
-7.5,32.5,13602255.0,4.7122655
-7.5,33.5,13602255.0,0.63930434
-7.5,34.5,13602255.0,0.0
-7.5,35.5,13602255.0,0.0
-7.5,36.5,13602255.0,0.0
-7.5,37.5,13602255.0,0.0
-7.5,38.5,13602255.0,0.0
-7.5,39.5,13602255.0,0.0
-7.5,40.5,13602255.0,0.0
-7.5,41.5,13602255.0,0.0
-7.5,42.5,13602255.0,0.0
-7.5,43.5,13602255.0,0.0
-7.5,44.5,13602255.0,0.0022134716
-7.5,45.5,13602255.0,0.06083161
-7.5,46.5,13602255.0,0.026153628
-7.5,47.5,13602255.0,0.0
-7.5,48.5,13602255.0,0.0
-7.5,49.5,13602255.0,0.26969704
-7.5,50.5,13602255.0,0.7711793
-7.5,51.5,13602255.0,0.043354586
-7.5,52.5,13602255.0,0.0
-7.5,53.5,13602255.0,0.017621618
-7.5,54.5,13602255.0,0.060886417
-7.5,55.5,13602255.0,0.00016866763
-7.5,56.5,13602255.0,0.0
-7.5,57.5,13602255.0,0.0
-7.5,58.5,13602255.0,0.0
-7.5,59.5,13602255.0,0.0
-7.5,60.5,13602255.0,0.0
-7.5,61.5,13602255.0,0.0
-7.5,62.5,13602255.0,0.0
-7.5,63.5,13602255.0,0.0
-7.5,64.5,13602255.0,0.0
-7.5,65.5,13602255.0,0.15458117
-7.5,66.5,13602255.0,0.16209653
-7.5,67.5,13602255.0,0.0
-7.5,68.5,13602255.0,0.0
-7.5,69.5,13602255.0,0.0
-7.5,70.5,13602255.0,0.15180248
