time,YEAR,MO,DY,HR,T2M,WS10M,RH2M,PRECTOTCORR,LAT,LON
2023-09-23 18:00:00,2023,9,23,18,22.83,1.98,91.46,1.09,12.98,77.57
2023-09-23 19:00:00,2023,9,23,19,22.61,1.91,92.46,1.72,12.98,77.57
2023-09-23 20:00:00,2023,9,23,20,22.43,1.93,93.23,2.49,12.98,77.57
2023-09-23 21:00:00,2023,9,23,21,22.16,2.25,93.83,3.37,12.98,77.57
2023-09-23 22:00:00,2023,9,23,22,21.81,3.1,94.45,4.47,12.98,77.57
2023-09-23 23:00:00,2023,9,23,23,21.35,3.9,95.92,5.86,12.98,77.57
2023-09-24 00:00:00,2023,9,24,0,21.08,4.28,96.52,8.55,12.98,77.57
2023-09-24 01:00:00,2023,9,24,1,20.89,4.3,96.88,13.21,12.98,77.57
2023-09-24 02:00:00,2023,9,24,2,20.76,3.07,97.09,22.67,12.98,77.57
2023-09-24 03:00:00,2023,9,24,3,20.82,2.9,96.53,29.5,12.98,77.57
2023-09-24 04:00:00,2023,9,24,4,20.75,3.8,96.39,23.57,12.98,77.57
2023-09-24 05:00:00,2023,9,24,5,20.64,2.76,96.78,14.46,12.98,77.57
2023-09-24 06:00:00,2023,9,24,6,20.9,2.74,95.83,8.22,12.98,77.57
2023-09-24 07:00:00,2023,9,24,7,21.48,3.8,93.43,4.0,12.98,77.57
2023-09-24 08:00:00,2023,9,24,8,22.17,4.61,89.85,21.09,12.98,77.57
2023-09-24 09:00:00,2023,9,24,9,22.88,4.79,86.05,7.83,12.98,77.57
2023-09-24 10:00:00,2023,9,24,10,23.67,4.68,82.46,3.45,12.98,77.57
2023-09-24 11:00:00,2023,9,24,11,24.48,4.59,78.81,3.88,12.98,77.57
2023-09-24 12:00:00,2023,9,24,12,25.34,4.57,75.0,8.07,12.98,77.57
2023-09-24 13:00:00,2023,9,24,13,26.02,4.43,72.6,13.73,12.98,77.57
2023-09-24 14:00:00,2023,9,24,14,26.33,4.45,71.66,19.61,12.98,77.57
2023-09-24 15:00:00,2023,9,24,15,26.23,4.4,72.24,19.01,12.98,77.57
2023-09-24 16:00:00,2023,9,24,16,25.48,3.6,77.29,19.98,12.98,77.57
2023-09-24 17:00:00,2023,9,24,17,23.97,2.08,88.74,15.09,12.98,77.57
2023-09-24 18:00:00,2023,9,24,18,22.82,1.95,93.06,21.65,12.98,77.57
2023-09-24 19:00:00,2023,9,24,19,22.53,1.88,94.11,30.57,12.98,77.57
2023-09-24 20:00:00,2023,9,24,20,22.28,1.84,95.19,41.43,12.98,77.57
2023-09-24 21:00:00,2023,9,24,21,21.99,2.02,95.99,37.82,12.98,77.57
2023-09-24 22:00:00,2023,9,24,22,21.77,2.54,96.38,28.66,12.98,77.57
2023-09-24 23:00:00,2023,9,24,23,21.54,3.1,96.84,14.96,12.98,77.57
2023-09-25 00:00:00,2023,9,25,0,21.28,3.5,96.89,10.2,12.98,77.57
2023-09-25 01:00:00,2023,9,25,1,20.94,3.93,96.59,17.72,12.98,77.57
2023-09-25 02:00:00,2023,9,25,2,20.54,4.56,96.0,17.6,12.98,77.57
2023-09-25 03:00:00,2023,9,25,3,20.21,4.98,95.79,9.55,12.98,77.57
2023-09-25 04:00:00,2023,9,25,4,20.0,5.04,95.96,2.9,12.98,77.57
2023-09-25 05:00:00,2023,9,25,5,19.87,4.74,96.16,0.69,12.98,77.57
2023-09-25 06:00:00,2023,9,25,6,20.01,4.83,95.46,0.6,12.98,77.57
2023-09-25 07:00:00,2023,9,25,7,20.63,5.49,92.23,0.54,12.98,77.57
2023-09-25 08:00:00,2023,9,25,8,21.62,6.1,86.22,0.05,12.98,77.57
2023-09-25 09:00:00,2023,9,25,9,22.76,5.99,80.29,0.09,12.98,77.57
2023-09-25 10:00:00,2023,9,25,10,23.66,5.59,76.66,0.3,12.98,77.57
2023-09-25 11:00:00,2023,9,25,11,24.23,5.2,74.94,0.68,12.98,77.57
2023-09-25 12:00:00,2023,9,25,12,24.51,4.9,74.23,1.16,12.98,77.57
2023-09-25 13:00:00,2023,9,25,13,24.56,4.67,74.36,1.28,12.98,77.57
2023-09-25 14:00:00,2023,9,25,14,24.48,4.45,74.95,1.03,12.98,77.57
2023-09-25 15:00:00,2023,9,25,15,24.16,4.06,76.76,0.85,12.98,77.57
2023-09-25 16:00:00,2023,9,25,16,23.55,3.19,81.04,0.83,12.98,77.57
2023-09-25 17:00:00,2023,9,25,17,22.44,1.72,90.44,1.04,12.98,77.57
2023-09-25 18:00:00,2023,9,25,18,21.66,1.42,94.85,1.17,12.98,77.57
2023-09-25 19:00:00,2023,9,25,19,21.47,1.37,95.7,1.39,12.98,77.57
2023-09-25 20:00:00,2023,9,25,20,21.31,1.42,96.13,1.71,12.98,77.57
2023-09-25 21:00:00,2023,9,25,21,21.1,1.55,96.66,2.5,12.98,77.57
2023-09-25 22:00:00,2023,9,25,22,20.91,1.71,97.09,3.88,12.98,77.57
2023-09-25 23:00:00,2023,9,25,23,20.72,1.91,97.46,6.57,12.98,77.57
2023-09-26 00:00:00,2023,9,26,0,20.54,2.13,97.75,10.33,12.98,77.57
2023-09-26 01:00:00,2023,9,26,1,20.39,2.38,97.86,15.09,12.98,77.57
2023-09-26 02:00:00,2023,9,26,2,20.27,2.62,97.65,19.23,12.98,77.57
2023-09-26 03:00:00,2023,9,26,3,20.09,2.77,97.45,21.13,12.98,77.57
2023-09-26 04:00:00,2023,9,26,4,19.88,2.76,97.33,19.23,12.98,77.57
2023-09-26 05:00:00,2023,9,26,5,19.63,2.65,97.27,12.95,12.98,77.57
2023-09-26 06:00:00,2023,9,26,6,19.9,3.18,95.41,5.96,12.98,77.57
2023-09-26 07:00:00,2023,9,26,7,21.01,3.75,90.03,2.17,12.98,77.57
2023-09-26 08:00:00,2023,9,26,8,22.82,4.19,80.39,17.68,12.98,77.57
2023-09-26 09:00:00,2023,9,26,9,24.8,4.15,71.95,4.54,12.98,77.57
2023-09-26 10:00:00,2023,9,26,10,26.46,3.95,66.7,1.12,12.98,77.57
2023-09-26 11:00:00,2023,9,26,11,27.64,3.82,63.31,0.16,12.98,77.57
2023-09-26 12:00:00,2023,9,26,12,28.13,3.71,61.57,0.14,12.98,77.57
2023-09-26 13:00:00,2023,9,26,13,28.14,3.64,61.07,0.26,12.98,77.57
2023-09-26 14:00:00,2023,9,26,14,27.82,3.63,61.99,1.02,12.98,77.57
2023-09-26 15:00:00,2023,9,26,15,27.09,3.41,65.59,1.7,12.98,77.57
2023-09-26 16:00:00,2023,9,26,16,26.11,2.71,72.38,2.52,12.98,77.57
2023-09-26 17:00:00,2023,9,26,17,24.5,2.06,83.7,3.17,12.98,77.57
2023-09-26 18:00:00,2023,9,26,18,23.26,1.9,89.99,3.98,12.98,77.57
2023-09-26 19:00:00,2023,9,26,19,22.79,2.24,91.2,2.69,12.98,77.57
2023-09-26 20:00:00,2023,9,26,20,22.38,2.5,92.75,1.69,12.98,77.57
2023-09-26 21:00:00,2023,9,26,21,22.06,2.64,94.22,1.12,12.98,77.57
2023-09-26 22:00:00,2023,9,26,22,21.78,2.92,95.18,0.77,12.98,77.57
2023-09-26 23:00:00,2023,9,26,23,21.51,3.23,95.73,0.55,12.98,77.57
2023-09-27 00:00:00,2023,9,27,0,21.17,3.41,96.19,0.49,12.98,77.57
2023-09-27 01:00:00,2023,9,27,1,20.78,3.4,96.45,0.57,12.98,77.57
2023-09-27 02:00:00,2023,9,27,2,20.34,3.54,96.28,0.37,12.98,77.57
2023-09-27 03:00:00,2023,9,27,3,19.86,3.47,96.55,0.18,12.98,77.57
2023-09-27 04:00:00,2023,9,27,4,19.46,3.25,97.03,0.06,12.98,77.57
2023-09-27 05:00:00,2023,9,27,5,19.19,3.1,97.5,0.06,12.98,77.57
2023-09-27 06:00:00,2023,9,27,6,19.68,3.97,95.22,0.05,12.98,77.57
2023-09-27 07:00:00,2023,9,27,7,21.42,5.01,87.07,0.0,12.98,77.57
2023-09-27 08:00:00,2023,9,27,8,23.74,5.71,74.47,0.0,12.98,77.57
2023-09-27 09:00:00,2023,9,27,9,25.74,5.83,65.78,0.0,12.98,77.57
2023-09-27 10:00:00,2023,9,27,10,27.21,5.64,60.93,0.0,12.98,77.57
2023-09-27 11:00:00,2023,9,27,11,28.19,5.36,57.52,0.05,12.98,77.57
2023-09-27 12:00:00,2023,9,27,12,28.7,5.0,55.38,0.22,12.98,77.57
2023-09-27 13:00:00,2023,9,27,13,28.81,4.58,54.54,0.7,12.98,77.57
2023-09-27 14:00:00,2023,9,27,14,28.49,4.19,55.08,1.26,12.98,77.57
2023-09-27 15:00:00,2023,9,27,15,27.75,3.53,58.86,2.21,12.98,77.57
2023-09-27 16:00:00,2023,9,27,16,26.67,2.89,66.19,2.95,12.98,77.57
2023-09-27 17:00:00,2023,9,27,17,24.92,2.27,79.67,3.18,12.98,77.57
2023-09-27 18:00:00,2023,9,27,18,23.65,2.6,83.19,4.18,12.98,77.57
2023-09-27 19:00:00,2023,9,27,19,22.99,3.52,83.87,4.58,12.98,77.57
2023-09-27 20:00:00,2023,9,27,20,22.08,4.42,86.55,4.9,12.98,77.57
2023-09-27 21:00:00,2023,9,27,21,21.03,4.13,91.53,4.99,12.98,77.57
2023-09-27 22:00:00,2023,9,27,22,20.25,3.68,95.05,3.7,12.98,77.57
2023-09-27 23:00:00,2023,9,27,23,19.87,3.57,96.37,1.22,12.98,77.57
2023-09-28 00:00:00,2023,9,28,0,19.56,3.31,97.08,0.64,12.98,77.57
2023-09-28 01:00:00,2023,9,28,1,19.27,3.04,97.36,0.36,12.98,77.57
2023-09-28 02:00:00,2023,9,28,2,19.01,3.18,97.4,0.25,12.98,77.57
2023-09-28 03:00:00,2023,9,28,3,18.77,3.49,97.26,0.19,12.98,77.57
2023-09-28 04:00:00,2023,9,28,4,18.54,3.62,97.14,0.16,12.98,77.57
2023-09-28 05:00:00,2023,9,28,5,18.33,3.59,97.05,0.14,12.98,77.57
2023-09-28 06:00:00,2023,9,28,6,18.81,4.25,94.52,0.07,12.98,77.57
2023-09-28 07:00:00,2023,9,28,7,20.54,5.05,87.96,0.01,12.98,77.57
2023-09-28 08:00:00,2023,9,28,8,22.43,5.48,80.48,0.02,12.98,77.57
2023-09-28 09:00:00,2023,9,28,9,24.22,5.64,73.44,0.27,12.98,77.57
2023-09-28 10:00:00,2023,9,28,10,25.64,5.52,68.75,1.45,12.98,77.57
2023-09-28 11:00:00,2023,9,28,11,26.5,5.29,66.5,4.15,12.98,77.57
2023-09-28 12:00:00,2023,9,28,12,26.71,5.04,66.19,6.7,12.98,77.57
2023-09-28 13:00:00,2023,9,28,13,26.63,4.69,66.99,7.6,12.98,77.57
2023-09-28 14:00:00,2023,9,28,14,26.4,4.37,68.11,7.35,12.98,77.57
2023-09-28 15:00:00,2023,9,28,15,25.89,4.06,70.48,6.9,12.98,77.57
2023-09-28 16:00:00,2023,9,28,16,24.95,3.49,75.96,6.55,12.98,77.57
2023-09-28 17:00:00,2023,9,28,17,23.46,2.13,87.15,6.41,12.98,77.57
2023-09-28 18:00:00,2023,9,28,18,22.48,1.91,93.11,4.53,12.98,77.57
2023-09-28 19:00:00,2023,9,28,19,22.21,2.53,93.95,3.23,12.98,77.57
2023-09-28 20:00:00,2023,9,28,20,22.01,3.18,94.72,2.32,12.98,77.57
2023-09-28 21:00:00,2023,9,28,21,21.79,3.73,95.11,2.03,12.98,77.57
2023-09-28 22:00:00,2023,9,28,22,21.39,4.2,95.28,1.63,12.98,77.57
2023-09-28 23:00:00,2023,9,28,23,20.87,4.14,95.83,1.93,12.98,77.57
2023-09-29 00:00:00,2023,9,29,0,20.44,3.7,96.41,4.94,12.98,77.57
2023-09-29 01:00:00,2023,9,29,1,20.14,3.32,96.41,7.34,12.98,77.57
2023-09-29 02:00:00,2023,9,29,2,19.89,3.21,96.6,4.88,12.98,77.57
2023-09-29 03:00:00,2023,9,29,3,19.75,3.26,96.79,2.24,12.98,77.57
2023-09-29 04:00:00,2023,9,29,4,19.68,3.18,97.05,0.84,12.98,77.57
2023-09-29 05:00:00,2023,9,29,5,19.62,3.16,97.28,0.46,12.98,77.57
2023-09-29 06:00:00,2023,9,29,6,20.13,3.92,95.73,0.25,12.98,77.57
2023-09-29 07:00:00,2023,9,29,7,21.41,5.44,91.26,0.11,12.98,77.57
2023-09-29 08:00:00,2023,9,29,8,23.25,6.51,83.27,0.0,12.98,77.57
2023-09-29 09:00:00,2023,9,29,9,25.28,6.88,74.33,0.0,12.98,77.57
2023-09-29 10:00:00,2023,9,29,10,26.54,6.81,69.21,0.0,12.98,77.57
2023-09-29 11:00:00,2023,9,29,11,27.2,6.64,66.78,0.01,12.98,77.57
2023-09-29 12:00:00,2023,9,29,12,27.64,6.49,64.89,0.01,12.98,77.57
2023-09-29 13:00:00,2023,9,29,13,27.43,6.28,65.39,0.02,12.98,77.57
2023-09-29 14:00:00,2023,9,29,14,26.8,5.88,67.94,0.02,12.98,77.57
2023-09-29 15:00:00,2023,9,29,15,26.12,5.18,70.85,0.02,12.98,77.57
2023-09-29 16:00:00,2023,9,29,16,25.18,4.21,75.67,0.02,12.98,77.57
2023-09-29 17:00:00,2023,9,29,17,23.69,2.94,85.01,0.02,12.98,77.57
2023-09-29 18:00:00,2023,9,29,18,22.8,3.51,88.59,0.02,12.98,77.57
2023-09-29 19:00:00,2023,9,29,19,22.32,4.62,89.27,0.02,12.98,77.57
2023-09-29 20:00:00,2023,9,29,20,21.72,4.84,90.06,0.02,12.98,77.57
2023-09-29 21:00:00,2023,9,29,21,21.06,4.82,91.2,0.01,12.98,77.57
2023-09-29 22:00:00,2023,9,29,22,20.47,4.65,92.81,0.01,12.98,77.57
2023-09-29 23:00:00,2023,9,29,23,20.02,4.38,94.45,0.01,12.98,77.57
2023-09-30 00:00:00,2023,9,30,0,19.79,4.3,95.1,0.0,12.98,77.57
2023-09-30 01:00:00,2023,9,30,1,19.58,4.32,95.38,0.02,12.98,77.57
2023-09-30 02:00:00,2023,9,30,2,19.34,4.15,95.74,0.1,12.98,77.57
2023-09-30 03:00:00,2023,9,30,3,19.09,4.04,96.01,0.2,12.98,77.57
2023-09-30 04:00:00,2023,9,30,4,18.86,3.85,96.32,0.24,12.98,77.57
2023-09-30 05:00:00,2023,9,30,5,18.64,3.79,96.65,0.23,12.98,77.57
2023-09-30 06:00:00,2023,9,30,6,19.07,4.74,93.46,0.21,12.98,77.57
2023-09-30 07:00:00,2023,9,30,7,20.81,6.5,82.15,0.13,12.98,77.57
2023-09-30 08:00:00,2023,9,30,8,23.02,7.42,72.55,29.54,12.98,77.57
2023-09-30 09:00:00,2023,9,30,9,24.94,7.71,67.33,5.6,12.98,77.57
2023-09-30 10:00:00,2023,9,30,10,26.61,7.78,62.71,0.64,12.98,77.57
2023-09-30 11:00:00,2023,9,30,11,27.74,7.87,58.94,0.07,12.98,77.57
2023-09-30 12:00:00,2023,9,30,12,28.29,8.01,56.1,0.09,12.98,77.57
2023-09-30 13:00:00,2023,9,30,13,28.5,8.13,53.92,0.14,12.98,77.57
2023-09-30 14:00:00,2023,9,30,14,28.17,8.23,53.64,0.16,12.98,77.57
2023-09-30 15:00:00,2023,9,30,15,27.13,8.15,56.48,0.83,12.98,77.57
2023-09-30 16:00:00,2023,9,30,16,25.38,7.44,62.44,0.41,12.98,77.57
2023-09-30 17:00:00,2023,9,30,17,23.4,6.0,70.16,0.17,12.98,77.57
2023-09-30 18:00:00,2023,9,30,18,21.71,4.25,77.82,0.22,12.98,77.57
2023-09-30 19:00:00,2023,9,30,19,20.79,3.3,82.76,0.26,12.98,77.57
2023-09-30 20:00:00,2023,9,30,20,20.25,3.06,85.37,0.17,12.98,77.57
2023-09-30 21:00:00,2023,9,30,21,19.9,3.26,86.81,0.11,12.98,77.57
2023-09-30 22:00:00,2023,9,30,22,19.62,3.63,89.0,0.06,12.98,77.57
2023-09-30 23:00:00,2023,9,30,23,19.36,4.05,92.57,0.05,12.98,77.57
2023-10-01 00:00:00,2023,10,1,0,19.2,4.2,95.8,0.12,12.98,77.57
2023-10-01 01:00:00,2023,10,1,1,19.31,4.37,96.84,0.26,12.98,77.57
2023-10-01 02:00:00,2023,10,1,2,19.51,4.23,97.36,0.39,12.98,77.57
2023-10-01 03:00:00,2023,10,1,3,19.66,4.04,97.77,0.44,12.98,77.57
2023-10-01 04:00:00,2023,10,1,4,19.65,3.85,98.31,0.48,12.98,77.57
2023-10-01 05:00:00,2023,10,1,5,19.53,3.62,98.79,0.56,12.98,77.57
2023-10-01 06:00:00,2023,10,1,6,20.28,4.37,95.79,0.55,12.98,77.57
2023-10-01 07:00:00,2023,10,1,7,22.02,6.22,89.72,0.26,12.98,77.57
2023-10-01 08:00:00,2023,10,1,8,24.37,7.9,78.23,0.15,12.98,77.57
2023-10-01 09:00:00,2023,10,1,9,26.24,8.47,68.77,0.16,12.98,77.57
2023-10-01 10:00:00,2023,10,1,10,27.68,8.73,61.87,0.13,12.98,77.57
2023-10-01 11:00:00,2023,10,1,11,28.74,8.89,57.01,0.25,12.98,77.57
2023-10-01 12:00:00,2023,10,1,12,29.41,8.93,53.76,0.38,12.98,77.57
2023-10-01 13:00:00,2023,10,1,13,29.67,8.94,51.94,0.39,12.98,77.57
2023-10-01 14:00:00,2023,10,1,14,29.31,8.82,52.43,0.29,12.98,77.57
2023-10-01 15:00:00,2023,10,1,15,28.44,8.55,54.88,0.18,12.98,77.57
2023-10-01 16:00:00,2023,10,1,16,26.95,7.71,60.06,0.11,12.98,77.57
2023-10-01 17:00:00,2023,10,1,17,24.65,5.94,70.29,0.05,12.98,77.57
2023-10-01 18:00:00,2023,10,1,18,22.91,5.1,78.08,0.02,12.98,77.57
2023-10-01 19:00:00,2023,10,1,19,21.88,4.42,83.53,0.02,12.98,77.57
2023-10-01 20:00:00,2023,10,1,20,21.03,3.8,88.52,0.02,12.98,77.57
2023-10-01 21:00:00,2023,10,1,21,20.34,3.55,92.99,0.04,12.98,77.57
2023-10-01 22:00:00,2023,10,1,22,19.72,3.36,97.64,0.22,12.98,77.57
2023-10-01 23:00:00,2023,10,1,23,19.74,3.62,98.12,0.84,12.98,77.57
2023-10-02 00:00:00,2023,10,2,0,19.73,3.84,98.0,1.66,12.98,77.57
2023-10-02 01:00:00,2023,10,2,1,19.68,4.35,97.67,1.72,12.98,77.57
2023-10-02 02:00:00,2023,10,2,2,19.67,5.08,97.03,1.36,12.98,77.57
2023-10-02 03:00:00,2023,10,2,3,19.61,5.31,96.87,1.08,12.98,77.57
2023-10-02 04:00:00,2023,10,2,4,19.52,5.33,96.93,0.88,12.98,77.57
2023-10-02 05:00:00,2023,10,2,5,19.42,5.24,96.96,0.85,12.98,77.57
2023-10-02 06:00:00,2023,10,2,6,19.83,5.55,95.54,0.62,12.98,77.57
2023-10-02 07:00:00,2023,10,2,7,21.21,6.6,89.77,0.12,12.98,77.57
2023-10-02 08:00:00,2023,10,2,8,23.4,7.62,77.86,0.0,12.98,77.57
2023-10-02 09:00:00,2023,10,2,9,25.54,7.94,67.13,0.0,12.98,77.57
2023-10-02 10:00:00,2023,10,2,10,27.27,7.76,59.55,0.0,12.98,77.57
2023-10-02 11:00:00,2023,10,2,11,28.64,7.56,53.89,0.0,12.98,77.57
2023-10-02 12:00:00,2023,10,2,12,29.59,7.45,50.01,0.0,12.98,77.57
2023-10-02 13:00:00,2023,10,2,13,30.07,7.28,47.95,0.0,12.98,77.57
2023-10-02 14:00:00,2023,10,2,14,29.99,6.98,47.66,0.0,12.98,77.57
2023-10-02 15:00:00,2023,10,2,15,29.36,6.48,48.85,0.0,12.98,77.57
2023-10-02 16:00:00,2023,10,2,16,27.91,5.03,55.92,0.0,12.98,77.57
2023-10-02 17:00:00,2023,10,2,17,24.88,3.33,72.18,0.0,12.98,77.57
2023-10-02 18:00:00,2023,10,2,18,23.05,3.42,78.39,0.0,12.98,77.57
2023-10-02 19:00:00,2023,10,2,19,22.41,3.77,81.31,0.0,12.98,77.57
2023-10-02 20:00:00,2023,10,2,20,21.65,3.78,85.81,0.0,12.98,77.57
2023-10-02 21:00:00,2023,10,2,21,20.99,3.68,90.21,0.01,12.98,77.57
2023-10-02 22:00:00,2023,10,2,22,20.48,3.6,94.48,0.01,12.98,77.57
2023-10-02 23:00:00,2023,10,2,23,20.2,3.61,96.89,0.01,12.98,77.57
2023-10-03 00:00:00,2023,10,3,0,20.1,3.61,97.25,0.0,12.98,77.57
2023-10-03 01:00:00,2023,10,3,1,19.93,3.61,97.47,0.0,12.98,77.57
2023-10-03 02:00:00,2023,10,3,2,19.74,3.52,97.46,0.0,12.98,77.57
2023-10-03 03:00:00,2023,10,3,3,19.55,3.62,97.4,0.0,12.98,77.57
2023-10-03 04:00:00,2023,10,3,4,19.34,3.5,97.56,0.0,12.98,77.57
2023-10-03 05:00:00,2023,10,3,5,19.12,3.32,97.8,0.0,12.98,77.57
2023-10-03 06:00:00,2023,10,3,6,19.7,4.05,94.15,0.0,12.98,77.57
2023-10-03 07:00:00,2023,10,3,7,21.45,5.01,84.14,0.0,12.98,77.57
2023-10-03 08:00:00,2023,10,3,8,23.73,5.15,73.2,0.0,12.98,77.57
2023-10-03 09:00:00,2023,10,3,9,25.84,5.09,64.49,0.0,12.98,77.57
2023-10-03 10:00:00,2023,10,3,10,27.48,4.95,58.23,0.0,12.98,77.57
2023-10-03 11:00:00,2023,10,3,11,28.69,4.71,53.76,0.0,12.98,77.57
2023-10-03 12:00:00,2023,10,3,12,29.47,4.54,50.8,0.0,12.98,77.57
2023-10-03 13:00:00,2023,10,3,13,29.84,4.5,48.92,0.0,12.98,77.57
2023-10-03 14:00:00,2023,10,3,14,29.75,4.38,48.21,0.0,12.98,77.57
2023-10-03 15:00:00,2023,10,3,15,29.15,4.02,48.98,0.0,12.98,77.57
2023-10-03 16:00:00,2023,10,3,16,27.95,2.95,55.64,0.0,12.98,77.57
2023-10-03 17:00:00,2023,10,3,17,25.64,2.16,72.38,0.0,12.98,77.57
2023-10-03 18:00:00,2023,10,3,18,24.04,2.19,78.39,0.0,12.98,77.57
2023-10-03 19:00:00,2023,10,3,19,23.29,2.44,80.16,0.0,12.98,77.57
2023-10-03 20:00:00,2023,10,3,20,22.63,2.74,81.49,0.0,12.98,77.57
2023-10-03 21:00:00,2023,10,3,21,22.1,2.99,84.16,0.0,12.98,77.57
2023-10-03 22:00:00,2023,10,3,22,21.58,2.9,88.3,0.0,12.98,77.57
2023-10-03 23:00:00,2023,10,3,23,21.21,3.2,91.39,0.0,12.98,77.57
2023-10-04 00:00:00,2023,10,4,0,20.84,3.21,94.08,0.0,12.98,77.57
2023-10-04 01:00:00,2023,10,4,1,20.64,3.15,95.18,0.0,12.98,77.57
2023-10-04 02:00:00,2023,10,4,2,20.48,3.19,95.6,0.0,12.98,77.57
2023-10-04 03:00:00,2023,10,4,3,20.31,3.2,95.99,0.0,12.98,77.57
2023-10-04 04:00:00,2023,10,4,4,20.13,3.13,96.35,0.0,12.98,77.57
2023-10-04 05:00:00,2023,10,4,5,19.95,2.93,96.62,0.0,12.98,77.57
2023-10-04 06:00:00,2023,10,4,6,20.35,3.55,93.29,0.0,12.98,77.57
2023-10-04 07:00:00,2023,10,4,7,21.56,4.02,83.62,0.0,12.98,77.57
2023-10-04 08:00:00,2023,10,4,8,23.27,3.92,71.69,0.0,12.98,77.57
2023-10-04 09:00:00,2023,10,4,9,25.28,3.49,63.24,0.01,12.98,77.57
2023-10-04 10:00:00,2023,10,4,10,27.21,2.79,58.21,0.01,12.98,77.57
2023-10-04 11:00:00,2023,10,4,11,28.32,2.1,55.4,0.02,12.98,77.57
2023-10-04 12:00:00,2023,10,4,12,28.89,1.61,53.51,0.05,12.98,77.57
2023-10-04 13:00:00,2023,10,4,13,29.1,1.45,52.17,0.07,12.98,77.57
2023-10-04 14:00:00,2023,10,4,14,28.93,1.46,52.11,0.05,12.98,77.57
2023-10-04 15:00:00,2023,10,4,15,28.53,1.31,53.11,0.07,12.98,77.57
2023-10-04 16:00:00,2023,10,4,16,27.97,1.04,56.19,0.1,12.98,77.57
2023-10-04 17:00:00,2023,10,4,17,26.64,0.87,65.58,0.13,12.98,77.57
2023-10-04 18:00:00,2023,10,4,18,25.87,0.82,63.87,0.17,12.98,77.57
2023-10-04 19:00:00,2023,10,4,19,25.36,0.8,65.12,0.24,12.98,77.57
2023-10-04 20:00:00,2023,10,4,20,24.45,1.02,71.88,0.3,12.98,77.57
2023-10-04 21:00:00,2023,10,4,21,23.18,1.59,81.28,0.41,12.98,77.57
2023-10-04 22:00:00,2023,10,4,22,22.14,2.02,86.35,0.55,12.98,77.57
2023-10-04 23:00:00,2023,10,4,23,21.51,2.29,88.69,0.66,12.98,77.57
2023-10-05 00:00:00,2023,10,5,0,21.06,2.6,91.86,0.8,12.98,77.57
2023-10-05 01:00:00,2023,10,5,1,20.77,2.84,94.69,0.88,12.98,77.57
2023-10-05 02:00:00,2023,10,5,2,20.55,2.65,96.72,0.87,12.98,77.57
2023-10-05 03:00:00,2023,10,5,3,20.45,2.43,97.49,0.9,12.98,77.57
2023-10-05 04:00:00,2023,10,5,4,20.35,2.32,97.81,0.75,12.98,77.57
2023-10-05 05:00:00,2023,10,5,5,20.19,2.32,98.17,0.49,12.98,77.57
2023-10-05 06:00:00,2023,10,5,6,20.76,3.31,95.62,0.22,12.98,77.57
2023-10-05 07:00:00,2023,10,5,7,21.77,4.22,89.88,0.05,12.98,77.57
2023-10-05 08:00:00,2023,10,5,8,23.45,4.03,81.3,0.0,12.98,77.57
2023-10-05 09:00:00,2023,10,5,9,25.51,3.49,71.95,0.0,12.98,77.57
2023-10-05 10:00:00,2023,10,5,10,27.21,2.92,64.84,0.0,12.98,77.57
2023-10-05 11:00:00,2023,10,5,11,28.09,2.63,60.97,0.0,12.98,77.57
2023-10-05 12:00:00,2023,10,5,12,28.5,2.81,59.54,0.0,12.98,77.57
2023-10-05 13:00:00,2023,10,5,13,28.41,3.34,59.98,0.01,12.98,77.57
2023-10-05 14:00:00,2023,10,5,14,28.06,3.76,61.3,0.01,12.98,77.57
2023-10-05 15:00:00,2023,10,5,15,27.4,3.88,63.91,0.01,12.98,77.57
2023-10-05 16:00:00,2023,10,5,16,26.16,3.45,69.75,0.01,12.98,77.57
2023-10-05 17:00:00,2023,10,5,17,24.6,2.34,80.22,0.01,12.98,77.57
2023-10-05 18:00:00,2023,10,5,18,23.62,1.98,85.85,0.02,12.98,77.57
2023-10-05 19:00:00,2023,10,5,19,23.11,1.94,87.65,0.02,12.98,77.57
2023-10-05 20:00:00,2023,10,5,20,22.66,1.97,89.19,0.03,12.98,77.57
2023-10-05 21:00:00,2023,10,5,21,22.26,2.08,90.53,0.03,12.98,77.57
2023-10-05 22:00:00,2023,10,5,22,21.87,2.29,91.92,0.03,12.98,77.57
2023-10-05 23:00:00,2023,10,5,23,21.54,2.57,93.0,0.02,12.98,77.57
2023-10-06 00:00:00,2023,10,6,0,21.24,2.83,93.96,0.02,12.98,77.57
2023-10-06 01:00:00,2023,10,6,1,21.03,2.92,94.46,0.02,12.98,77.57
2023-10-06 02:00:00,2023,10,6,2,20.88,2.9,94.72,0.02,12.98,77.57
2023-10-06 03:00:00,2023,10,6,3,20.76,2.77,94.94,0.02,12.98,77.57
2023-10-06 04:00:00,2023,10,6,4,20.68,2.65,95.15,0.01,12.98,77.57
2023-10-06 05:00:00,2023,10,6,5,20.59,2.59,95.46,0.01,12.98,77.57
2023-10-06 06:00:00,2023,10,6,6,20.96,3.21,93.35,0.01,12.98,77.57
2023-10-06 07:00:00,2023,10,6,7,21.84,4.01,87.64,0.0,12.98,77.57
2023-10-06 08:00:00,2023,10,6,8,22.92,3.96,81.13,0.16,12.98,77.57
